1	2	2	2	1
2	4	1	2	1
3	3	2	1	1
4	1	1	1	1
5	4	2	2	1
6	1	1	1	1
7	4	2	2	1
8	2	1	2	1
9	1	2	1	1
10	3	1	1	1
11	2	2	2	1
12	1	1	1	1
13	2	2	2	1
14	4	1	2	1
15	3	2	1	1
16	1	1	1	1
17	2	2	2	1
18	1	1	1	1
19	2	2	2	1
20	3	1	1	1
21	4	2	2	1
22	2	1	2	1
23	3	2	1	1
24	4	1	2	1
25	3	2	1	1
26	1	1	1	1
27	4	2	2	1
28	3	1	1	1
29	2	2	2	1
30	3	1	1	1
31	2	2	2	1
32	3	1	1	1
33	2	2	2	1
34	4	1	2	1
35	3	2	1	1
36	1	1	1	1
37	4	2	2	1
38	1	1	1	1
39	4	2	2	1
40	3	1	1	1
41	1	2	1	1
42	4	1	2	1
43	3	2	1	1
44	2	1	2	1
45	1	2	1	1
46	2	1	2	1
47	4	2	2	1
48	1	1	1	1
49	4	2	2	1
50	3	1	1	1
51	2	2	2	1
52	4	1	2	1
53	3	2	1	1
54	1	1	1	1
55	4	2	2	1
56	2	1	2	1
57	1	2	1	1
58	2	1	2	1
59	3	2	1	1
60	4	1	2	1
61	3	2	1	1
62	2	1	2	1
63	4	2	2	1
64	3	1	1	1
65	1	2	1	1
66	2	1	2	1
67	1	2	1	1
68	3	1	1	1
69	2	2	2	1
70	4	1	2	1
71	1	2	1	1
72	2	1	2	1
73	1	2	1	1
74	4	1	2	1
75	3	2	1	1
76	1	1	1	1
77	2	2	2	1
78	3	1	1	1
79	2	2	2	1
80	1	1	1	1
81	3	2	1	1
82	2	1	2	1
83	1	2	1	1
84	4	1	2	1
85	3	2	1	1
86	2	1	2	1
87	4	2	2	1
88	3	1	1	1
89	4	2	2	1
90	2	1	2	1
91	1	2	1	1
92	4	1	2	1
93	1	2	1	1
94	4	1	2	1
95	1	2	1	1
96	3	1	1	1
97	1	2	1	0.3
98	3	1	1	0.2
99	4	2	2	0.45
100	3	1	1	0.3
101	4	2	2	0.45
102	1	1	1	0.3
103	3	2	1	0.2
104	4	1	2	0.3
105	1	2	1	0.45
106	4	1	2	0.2
107	3	2	1	0.45
108	1	1	1	0.3
109	2	2	2	0.2
110	4	1	2	0.45
111	1	2	1	0.2
112	4	1	2	0.45
113	2	2	2	0.3
114	1	1	1	0.2
115	4	2	2	0.3
116	2	1	2	0.45
117	1	2	1	0.2
118	3	1	1	0.3
119	4	2	2	0.2
120	1	1	1	0.3
121	4	2	2	0.2
122	3	1	1	0.45
123	1	2	1	0.3
124	2	1	2	0.45
125	3	2	1	0.3
126	1	1	1	0.45
127	2	2	2	0.2
128	4	1	2	0.3
129	3	2	1	0.45
130	2	1	2	0.2
131	3	2	1	0.45
132	4	1	2	0.3
133	2	2	2	0.45
134	3	1	1	0.2
135	1	2	1	0.3
136	2	1	2	0.2
137	4	2	2	0.45
138	3	1	1	0.3
139	1	2	1	0.2
140	2	1	2	0.3
