1	3	2	1	1
2	2	1	2	1
3	1	2	1	1
4	4	1	2	1
5	2	2	2	1
6	1	1	1	1
7	4	2	2	1
8	1	1	1	1
9	4	2	2	1
10	3	1	1	1
11	4	2	2	1
12	2	1	2	1
13	1	2	1	1
14	2	1	2	1
15	3	2	1	1
16	4	1	2	1
17	2	2	2	1
18	3	1	1	1
19	1	2	1	1
20	2	1	2	1
21	4	2	2	1
22	3	1	1	1
23	1	2	1	1
24	4	1	2	1
25	2	2	2	1
26	3	1	1	1
27	2	2	2	1
28	4	1	2	1
29	3	2	1	1
30	2	1	2	1
31	4	2	2	1
32	3	1	1	1
33	4	2	2	1
34	2	1	2	1
35	1	2	1	1
36	3	1	1	1
37	2	2	2	1
38	3	1	1	1
39	2	2	2	1
40	4	1	2	1
41	1	2	1	1
42	4	1	2	1
43	2	2	2	1
44	1	1	1	1
45	4	2	2	1
46	2	1	2	1
47	3	2	1	1
48	4	1	2	1
49	1	2	1	1
50	4	1	2	1
51	1	2	1	1
52	2	1	2	1
53	3	2	1	1
54	1	1	1	1
55	4	2	2	1
56	3	1	1	1
57	4	2	2	1
58	3	1	1	1
59	1	2	1	1
60	2	1	2	1
61	4	2	2	1
62	1	1	1	1
63	3	2	1	1
64	4	1	2	1
65	3	2	1	1
66	2	1	2	1
67	1	2	1	1
68	4	1	2	1
69	2	2	2	1
70	1	1	1	1
71	3	2	1	1
72	4	1	2	1
73	2	2	2	1
74	1	1	1	1
75	2	2	2	1
76	1	1	1	1
77	3	2	1	1
78	4	1	2	1
79	3	2	1	1
80	1	1	1	1
81	4	2	2	1
82	3	1	1	1
83	4	2	2	1
84	1	1	1	1
85	2	2	2	1
86	1	1	1	1
87	3	2	1	1
88	2	1	2	1
89	1	2	1	1
90	3	1	1	1
91	2	2	2	1
92	3	1	1	1
93	1	2	1	1
94	2	1	2	1
95	3	2	1	1
96	1	1	1	1
97	1	2	1	0.3
98	3	1	1	0.45
99	4	2	2	0.2
100	3	1	1	0.3
101	2	2	2	0.45
102	4	1	2	0.2
103	3	2	1	0.45
104	1	1	1	0.2
105	2	2	2	0.3
106	3	1	1	0.45
107	1	2	1	0.2
108	2	1	2	0.3
109	4	2	2	0.45
110	1	1	1	0.2
111	3	2	1	0.3
112	4	1	2	0.45
113	1	2	1	0.3
114	3	1	1	0.45
115	4	2	2	0.3
116	2	1	2	0.2
117	3	2	1	0.45
118	4	1	2	0.2
119	1	2	1	0.45
120	4	1	2	0.3
121	3	2	1	0.2
122	2	1	2	0.45
123	4	2	2	0.3
124	3	1	1	0.45
125	4	2	2	0.3
126	2	1	2	0.2
127	1	2	1	0.45
128	3	1	1	0.2
129	4	2	2	0.45
130	1	1	1	0.3
131	2	2	2	0.45
132	1	1	1	0.2
133	3	2	1	0.3
134	4	1	2	0.45
135	2	2	2	0.2
136	1	1	1	0.3
137	2	2	2	0.2
138	4	1	2	0.45
139	3	2	1	0.3
140	2	1	2	0.2
141	3	2	1	0.45
142	4	1	2	0.3
143	2	2	2	0.45
144	3	1	1	0.2
145	1	2	1	0.3
146	2	1	2	0.45
147	1	2	1	0.3
148	2	1	2	0.45
149	3	2	1	0.2
150	4	1	2	0.3
151	1	2	1	0.45
152	4	1	2	0.2
153	3	2	1	0.45
154	2	1	2	0.3
155	3	2	1	0.2
156	4	1	2	0.45
157	3	2	1	0.2
158	1	1	1	0.3
159	2	2	2	0.2
160	3	1	1	0.3
161	4	2	2	0.2
162	2	1	2	0.3
163	1	2	1	0.2
164	2	1	2	0.45
165	1	2	1	0.2
166	3	1	1	0.3
167	2	2	2	0.2
168	4	1	2	0.3
169	1	2	1	0.45
170	4	1	2	0.2
171	3	2	1	0.3
172	2	1	2	0.2
173	4	2	2	0.3
174	3	1	1	0.2
175	4	2	2	0.45
176	3	1	1	0.3
177	1	2	1	0.2
178	2	1	2	0.3
179	4	2	2	0.2
180	1	1	1	0.45
181	4	2	2	0.2
182	1	1	1	0.45
183	2	2	2	0.3
184	1	1	1	0.45
185	2	2	2	0.3
186	1	1	1	0.45
187	2	2	2	0.3
188	3	1	1	0.2
189	4	2	2	0.45
190	1	1	1	0.2
191	2	2	2	0.45
192	1	1	1	0.3
193	3	1	1	0.05
194	2	2	2	0.45
195	1	1	1	0.2
196	2	2	2	0.3
197	1	1	1	0.05
198	2	1	2	0.45
199	4	2	2	0.1
200	1	2	1	0.05
201	2	1	2	0.1
202	4	1	2	0.05
203	1	2	1	0.2
204	3	1	1	0.3
205	2	2	2	0.05
206	3	2	1	0.45
207	1	1	1	0.05
208	4	2	2	0.45
209	2	2	2	0.05
210	3	1	1	0.3
211	4	1	2	0.05
212	2	2	2	0.1
213	1	2	1	0.45
214	3	1	1	0.1
215	2	1	2	0.2
216	1	2	1	0.05
217	2	2	2	0.45
218	4	1	2	0.3
219	1	1	1	0.45
220	3	2	1	0.05
221	4	2	2	0.45
222	1	1	1	0.1
223	2	1	2	0.05
224	1	2	1	0.45
225	2	1	2	0.3
226	4	1	2	0.05
227	1	2	1	0.3
228	2	1	2	0.45
229	4	2	2	0.2
230	3	2	1	0.3
231	2	1	2	0.05
232	1	1	1	0.3
233	4	2	2	0.05
234	1	2	1	0.1
235	3	1	1	0.2
236	2	1	2	0.05
237	4	2	2	0.3
238	1	2	1	0.05
239	4	1	2	0.45
240	3	2	1	0.3
241	1	2	1	0.2
242	4	1	2	0.05
243	3	1	1	0.3
244	4	2	2	0.2
245	3	1	1	0.45
246	1	2	1	0.05
247	2	2	2	0.1
248	3	1	1	0.45
249	2	1	2	0.3
250	4	2	2	0.45
251	1	1	1	0.05
252	3	2	1	0.2
253	4	2	2	0.3
254	3	1	1	0.2
255	4	1	2	0.3
256	3	2	1	0.05
257	2	2	2	0.2
258	1	1	1	0.3
259	2	1	2	0.2
260	1	2	1	0.3
261	4	1	2	0.2
262	2	2	2	0.3
263	1	1	1	0.2
264	3	1	1	0.05
265	2	2	2	0.45
266	4	2	2	0.2
267	3	1	1	0.05
268	4	1	2	0.2
269	1	2	1	0.3
270	4	1	2	0.45
271	3	2	1	0.1
272	2	2	2	0.05
273	1	1	1	0.45
274	3	2	1	0.2
275	2	1	2	0.05
276	3	2	1	0.45
277	2	2	2	0.2
278	3	1	1	0.05
279	1	1	1	0.2
280	4	2	2	0.05
281	3	2	1	0.1
282	2	1	2	0.2
283	4	2	2	0.05
284	3	2	1	0.45
285	1	1	1	0.05
286	4	1	2	0.1
287	3	2	1	0.05
288	4	1	2	0.3
289	4	1	2	0.45
290	2	2	2	0.1
291	3	1	1	0.05
292	2	2	2	0.45
293	4	1	2	0.3
294	3	2	1	0.2
295	1	1	1	0.05
296	4	2	2	0.2
297	3	1	1	0.1
298	4	2	2	0.45
299	3	1	1	0.3
300	1	2	1	0.05
301	4	1	2	0.2
302	3	2	1	0.1
303	4	1	2	0.2
304	1	2	1	0.3
305	2	1	2	0.2
306	1	2	1	0.05
307	2	1	2	0.45
308	3	2	1	0.05
309	2	1	2	0.3
310	3	2	1	0.1
311	4	1	2	0.05
312	2	2	2	0.45
313	3	1	1	0.05
314	4	2	2	0.45
315	2	1	2	0.05
316	3	2	1	0.45
317	4	1	2	0.1
318	2	2	2	0.2
319	1	1	1	0.05
320	2	2	2	0.1
321	4	1	2	0.45
322	3	2	1	0.2
323	1	1	1	0.05
324	2	2	2	0.3
325	4	1	2	0.05
326	1	2	1	0.45
327	3	1	1	0.2
328	2	2	2	0.05
329	3	1	1	0.45
330	4	2	2	0.2
331	2	1	2	0.05
332	1	2	1	0.45
333	4	1	2	0.3
334	2	2	2	0.45
335	3	1	1	0.3
336	2	2	2	0.05
337	1	1	1	0.2
338	2	2	2	0.05
339	3	1	1	0.45
340	4	2	2	0.3
341	1	1	1	0.1
342	4	2	2	0.3
343	1	1	1	0.05
344	4	2	2	0.45
345	3	1	1	0.05
346	1	2	1	0.1
347	2	1	2	0.3
348	4	2	2	0.2
349	3	1	1	0.3
350	1	2	1	0.05
351	2	1	2	0.45
352	4	2	2	0.1
353	3	1	1	0.05
354	1	2	1	0.2
355	2	1	2	0.05
356	3	2	1	0.3
357	1	1	1	0.2
358	4	2	2	0.05
359	1	1	1	0.2
360	3	2	1	0.05
361	4	1	2	0.3
362	1	2	1	0.2
363	4	1	2	0.05
364	1	2	1	0.3
365	3	1	1	0.2
366	2	2	2	0.3
367	1	1	1	0.45
368	2	2	2	0.2
369	1	1	1	0.3
370	3	2	1	0.45
371	2	1	2	0.05
372	3	2	1	0.3
373	2	1	2	0.2
374	3	2	1	0.05
375	2	1	2	0.2
376	1	2	1	0.05
377	2	1	2	0.1
378	1	2	1	0.3
379	4	1	2	0.05
380	3	2	1	0.45
381	1	1	1	0.3
382	4	2	2	0.05
383	1	1	1	0.45
384	4	2	2	0.05
385	3	1	1	0.45
386	4	2	2	0.05
387	2	2	2	0.45
388	3	1	1	0.2
389	2	2	2	0.1
390	4	2	2	0.3
391	3	1	1	0.45
392	2	2	2	0.3
393	4	2	2	0.45
394	3	1	1	0.05
395	2	2	2	0.2
396	4	2	2	0.1
397	1	1	1	0.2
398	4	2	2	0.05
399	2	2	2	0.3
400	3	1	1	0.2
401	1	1	1	0.3
402	2	2	2	0.1
403	3	1	1	0.05
404	4	2	2	0.1
405	1	1	1	0.45
406	4	2	2	0.05
407	2	2	2	0.2
408	3	1	1	0.1
409	4	2	2	0.45
410	2	2	2	0.05
411	1	1	1	0.1
412	2	2	2	0.05
413	1	1	1	0.3
414	4	2	2	0.45
415	1	1	1	0.3
416	2	2	2	0.45
417	3	1	1	0.1
418	4	2	2	0.05
419	3	1	1	0.2
420	1	1	1	0.05
421	4	2	2	0.2
422	1	1	1	0.05
423	3	1	1	0.3
424	2	2	2	0.05
425	1	1	1	0.2
426	4	2	2	0.3
427	1	1	1	0.05
428	2	2	2	0.3
429	1	1	1	0.05
430	3	1	1	0.45
431	4	2	2	0.05
432	1	1	1	0.45
433	4	2	2	0.3
434	1	1	1	0.45
435	4	2	2	0.2
436	2	2	2	0.45
437	3	1	1	0.2
438	2	2	2	0.3
439	3	1	1	0.45
440	2	2	2	0.05
441	1	1	1	0.2
442	3	1	1	0.3
443	4	2	2	0.2
444	3	1	1	0.3
445	2	2	2	0.45
446	4	2	2	0.05
447	1	1	1	0.45
448	3	1	1	0.05
449	2	2	2	0.2
450	1	1	1	0.05
451	2	2	2	0.2
452	1	1	1	0.05
453	4	2	2	0.3
454	3	1	1	0.05
455	2	2	2	0.1
456	3	1	1	0.3
457	1	1	1	0.05
458	4	2	2	0.3
459	3	1	1	0.05
460	2	2	2	0.45
461	1	1	1	0.2
462	3	1	1	0.1
463	2	2	2	0.2
464	4	2	2	0.45
465	1	1	1	0.3
466	3	1	1	0.05
467	4	2	2	0.45
468	2	2	2	0.05
469	1	1	1	0.3
470	4	2	2	0.05
471	1	1	1	0.2
472	2	2	2	0.05
473	3	1	1	0.3
474	1	1	1	0.1
475	2	2	2	0.05
476	3	1	1	0.45
477	1	1	1	0.05
478	4	2	2	0.2
479	3	1	1	0.05
480	4	2	2	0.2
481	2	2	2	0.45
482	1	1	1	0.05
483	3	1	1	0.45
484	4	2	2	0.05
485	2	2	2	0.1
486	3	1	1	0.2
487	2	2	2	0.05
488	1	1	1	0.2
489	4	2	2	0.3
490	3	1	1	0.45
491	4	2	2	0.05
492	3	1	1	0.1
493	4	2	2	0.05
494	1	1	1	0.3
495	2	2	2	0.2
496	4	2	2	0.3
497	3	1	1	0.05
498	1	1	1	0.45
499	2	2	2	0.2
500	4	2	2	0.05
501	1	1	1	0.45
502	4	2	2	0.2
503	1	1	1	0.05
504	3	1	1	0.45
505	4	2	2	0.05
506	1	1	1	0.1
507	3	1	1	0.45
508	2	2	2	0.05
509	1	1	1	0.2
510	3	1	1	0.3
511	4	2	2	0.05
512	2	2	2	0.2
513	1	1	1	0.05
514	4	2	2	0.45
515	3	1	1	0.3
516	2	2	2	0.2
517	4	2	2	0.3
518	1	1	1	0.05
519	2	2	2	0.1
520	3	1	1	0.05
521	1	1	1	0.2
522	2	2	2	0.05
523	4	2	2	0.3
524	1	1	1	0.45
525	3	1	1	0.05
526	4	2	2	0.1
527	3	1	1	0.05
528	2	2	2	0.3
529	3	1	1	0.05
530	1	1	1	0.3
531	2	2	2	0.05
532	1	1	1	0.3
533	4	2	2	0.2
534	2	2	2	0.45
535	3	1	1	0.3
536	4	2	2	0.45
537	1	1	1	0.2
538	4	2	2	0.3
539	1	1	1	0.05
540	3	1	1	0.3
541	4	2	2	0.2
542	1	1	1	0.3
543	4	2	2	0.45
544	2	2	2	0.1
545	3	1	1	0.05
546	2	2	2	0.45
547	1	1	1	0.3
548	2	2	2	0.05
549	1	1	1	0.2
550	2	2	2	0.05
551	3	1	1	0.2
552	1	1	1	0.05
553	4	2	2	0.45
554	3	1	1	0.3
555	4	2	2	0.05
556	2	2	2	0.2
557	1	1	1	0.05
558	3	1	1	0.1
559	2	2	2	0.3
560	4	2	2	0.2
561	1	1	1	0.05
562	2	2	2	0.3
563	1	1	1	0.1
564	2	2	2	0.45
565	4	2	2	0.2
566	3	1	1	0.45
567	4	2	2	0.1
568	1	1	1	0.45
569	3	1	1	0.05
570	4	2	2	0.45
571	2	2	2	0.3
572	3	1	1	0.2
573	2	2	2	0.05
574	3	1	1	0.2
575	2	2	2	0.45
576	3	1	1	0.1
577	1	1	1	0.05
578	2	2	2	0.1
579	3	1	1	0.3
580	2	2	2	0.05
581	4	2	2	0.45
582	3	1	1	0.3
583	2	2	2	0.05
584	1	1	1	0.45
585	3	1	1	0.1
586	4	2	2	0.2
587	3	1	1	0.05
588	4	2	2	0.3
589	3	1	1	0.1
590	1	1	1	0.3
591	4	2	2	0.2
592	1	1	1	0.45
593	2	2	2	0.1
594	4	2	2	0.3
595	1	1	1	0.2
596	2	2	2	0.3
597	1	1	1	0.1
598	2	2	2	0.45
599	3	1	1	0.2
600	4	2	2	0.45
601	1	1	1	0.2
602	3	1	1	0.45
603	4	2	2	0.3
604	3	1	1	0.05
605	4	2	2	0.45
606	3	1	1	0.2
607	4	2	2	0.05
608	1	1	1	0.45
609	2	2	2	0.05
