1	2	1	2	1
2	1	2	1	1
3	3	1	1	1
4	2	2	2	1
5	3	1	1	1
6	2	2	2	1
7	1	1	1	1
8	3	2	1	1
9	4	1	2	1
10	1	2	1	1
11	3	1	1	1
12	2	2	2	1
13	4	1	2	1
14	3	2	1	1
15	2	1	2	1
16	1	2	1	1
17	2	1	2	1
18	3	2	1	1
19	4	1	2	1
20	2	2	2	1
21	3	1	1	1
22	4	2	2	1
23	1	1	1	1
24	3	2	1	1
25	4	1	2	1
26	3	2	1	1
27	2	1	2	1
28	1	2	1	1
29	2	1	2	1
30	3	2	1	1
31	1	1	1	1
32	2	2	2	1
33	1	1	1	1
34	4	2	2	1
35	3	1	1	1
36	1	2	1	1
37	2	1	2	1
38	4	2	2	1
39	1	1	1	1
40	3	2	1	1
41	4	1	2	1
42	1	2	1	1
43	2	1	2	1
44	4	2	2	1
45	1	1	1	1
46	2	2	2	1
47	3	1	1	1
48	2	2	2	1
49	4	1	2	1
50	3	2	1	1
51	4	1	2	1
52	2	2	2	1
53	1	1	1	1
54	4	2	2	1
55	1	1	1	1
56	3	2	1	1
57	4	1	2	1
58	2	2	2	1
59	3	1	1	1
60	4	2	2	1
61	1	1	1	1
62	4	2	2	1
63	1	1	1	1
64	2	2	2	1
65	4	1	2	1
66	3	2	1	1
67	2	1	2	1
68	1	2	1	1
69	3	1	1	1
70	4	2	2	1
71	2	1	2	1
72	1	2	1	1
73	2	1	2	1
74	4	2	2	1
75	1	1	1	1
76	2	2	2	1
77	4	1	2	1
78	3	2	1	1
79	1	1	1	1
80	4	2	2	1
81	2	1	2	1
82	1	2	1	1
83	3	1	1	1
84	4	2	2	1
85	2	1	2	1
86	3	2	1	1
87	4	1	2	1
88	1	2	1	1
89	3	1	1	1
90	2	2	2	1
91	3	1	1	1
92	1	2	1	1
93	4	1	2	1
94	1	2	1	1
95	3	1	1	1
96	4	2	2	1
97	2	2	2	0.3
98	4	1	2	0.45
99	3	2	1	0.3
100	2	1	2	0.45
101	1	2	1	0.2
102	3	1	1	0.3
103	2	2	2	0.2
104	4	1	2	0.3
105	1	2	1	0.2
106	3	1	1	0.45
107	4	2	2	0.2
108	3	1	1	0.3
109	1	2	1	0.45
110	2	1	2	0.3
111	3	2	1	0.2
112	4	1	2	0.3
113	1	2	1	0.45
114	3	1	1	0.2
115	2	2	2	0.3
116	1	1	1	0.45
117	4	2	2	0.3
118	2	1	2	0.2
