1	1	1	1	1
2	2	2	2	1
3	4	1	2	1
4	1	2	1	1
5	3	1	1	1
6	4	2	2	1
7	1	1	1	1
8	4	2	2	1
9	2	1	2	1
10	3	2	1	1
11	1	1	1	1
12	4	2	2	1
13	3	1	1	1
14	1	2	1	1
15	4	1	2	1
16	1	2	1	1
17	3	1	1	1
18	2	2	2	1
19	1	1	1	1
20	3	2	1	1
21	2	1	2	1
22	1	2	1	1
23	2	1	2	1
24	1	2	1	1
25	4	1	2	1
26	2	2	2	1
27	3	1	1	1
28	2	2	2	1
29	3	1	1	1
30	4	2	2	1
31	2	1	2	1
32	3	2	1	1
33	4	1	2	1
34	2	2	2	1
35	1	1	1	1
36	2	2	2	1
37	1	1	1	1
38	3	2	1	1
39	4	1	2	1
40	1	2	1	1
41	2	1	2	1
42	4	2	2	1
43	3	1	1	1
44	2	2	2	1
45	4	1	2	1
46	3	2	1	1
47	1	1	1	1
48	2	2	2	1
49	4	1	2	1
50	1	2	1	1
51	3	1	1	1
52	4	2	2	1
53	2	1	2	1
54	3	2	1	1
55	2	1	2	1
56	1	2	1	1
57	3	1	1	1
58	2	2	2	1
59	3	1	1	1
60	4	2	2	1
61	3	1	1	1
62	4	2	2	1
63	2	1	2	1
64	3	2	1	1
65	1	1	1	1
66	4	2	2	1
67	1	1	1	1
68	4	2	2	1
69	2	1	2	1
70	1	2	1	1
71	2	1	2	1
72	3	2	1	1
73	1	1	1	1
74	2	2	2	1
75	4	1	2	1
76	1	2	1	1
77	4	1	2	1
78	2	2	2	1
79	1	1	1	1
80	3	2	1	1
81	2	1	2	1
82	4	2	2	1
83	1	1	1	1
84	3	2	1	1
85	2	1	2	1
86	3	2	1	1
87	4	1	2	1
88	1	2	1	1
89	4	1	2	1
90	3	2	1	1
91	4	1	2	1
92	2	2	2	1
93	3	1	1	1
94	4	2	2	1
95	3	1	1	1
96	1	2	1	1
97	2	1	2	0.45
98	1	2	1	0.3
99	4	1	2	0.2
100	3	2	1	0.3
101	4	1	2	0.45
102	3	2	1	0.2
103	4	1	2	0.45
104	3	2	1	0.2
105	2	1	2	0.45
106	4	2	2	0.2
107	3	1	1	0.45
108	2	2	2	0.2
109	3	1	1	0.3
110	1	2	1	0.2
111	2	1	2	0.45
112	1	2	1	0.2
113	2	1	2	0.3
114	3	2	1	0.45
115	2	1	2	0.2
116	4	2	2	0.3
117	1	1	1	0.45
118	4	2	2	0.3
119	1	1	1	0.2
120	2	2	2	0.3
121	4	1	2	0.2
122	1	2	1	0.3
123	2	1	2	0.45
124	3	2	1	0.3
125	4	1	2	0.45
126	2	2	2	0.3
127	3	1	1	0.2
128	2	2	2	0.45
129	1	1	1	0.3
130	4	2	2	0.2
131	3	1	1	0.3
132	2	2	2	0.45
133	4	1	2	0.3
134	1	2	1	0.45
135	3	1	1	0.2
136	4	2	2	0.45
137	2	1	2	0.2
138	1	2	1	0.3
139	4	1	2	0.2
140	3	2	1	0.3
141	1	1	1	0.2
142	4	2	2	0.45
143	1	1	1	0.2
144	4	2	2	0.45
145	1	1	1	0.3
146	2	2	2	0.45
147	1	1	1	0.3
148	3	2	1	0.2
149	2	1	2	0.3
150	3	2	1	0.45
151	1	1	1	0.2
152	4	2	2	0.45
153	2	1	2	0.2
154	3	2	1	0.3
155	4	1	2	0.45
156	1	2	1	0.2
157	4	1	2	0.3
158	2	2	2	0.2
159	1	1	1	0.45
160	2	2	2	0.2
161	1	1	1	0.45
162	4	2	2	0.2
163	1	1	1	0.3
164	2	2	2	0.45
165	4	1	2	0.3
166	1	2	1	0.2
167	3	1	1	0.3
168	4	2	2	0.2
169	3	1	1	0.3
170	1	2	1	0.45
171	2	1	2	0.3
172	1	2	1	0.45
173	3	1	1	0.2
174	4	2	2	0.3
175	3	1	1	0.45
176	2	2	2	0.2
177	1	1	1	0.45
178	3	2	1	0.2
179	4	1	2	0.3
180	3	2	1	0.45
181	2	1	2	0.3
182	3	2	1	0.45
183	4	1	2	0.2
184	1	2	1	0.45
185	3	1	1	0.2
186	2	2	2	0.3
187	3	1	1	0.45
188	4	2	2	0.3
189	2	1	2	0.2
190	1	2	1	0.3
191	3	1	1	0.45
192	2	2	2	0.3
193	1	2	1	0.1
194	4	2	2	0.45
195	1	1	1	0.05
196	3	1	1	0.3
197	4	2	2	0.2
198	2	2	2	0.05
199	3	1	1	0.45
200	1	1	1	0.05
201	2	2	2	0.1
202	3	2	1	0.45
203	4	1	2	0.2
204	1	1	1	0.05
205	2	2	2	0.1
206	3	1	1	0.2
207	2	2	2	0.45
208	1	2	1	0.2
209	2	1	2	0.1
210	1	1	1	0.2
211	3	2	1	0.05
