97	4	2	2	0.45
98	3	1	1	0.2
99	2	2	2	0.3
100	3	1	1	0.45
101	4	2	2	0.3
102	1	1	1	0.2
103	2	2	2	0.45
104	4	1	2	0.3
105	1	2	1	0.45
106	3	1	1	0.3
107	2	2	2	0.2
108	4	1	2	0.3
109	1	2	1	0.2
110	3	1	1	0.45
111	2	2	2	0.3
112	3	1	1	0.45
113	1	2	1	0.2
114	4	1	2	0.3
115	2	2	2	0.2
116	1	1	1	0.3
117	3	2	1	0.45
118	2	1	2	0.2
119	3	2	1	0.45
120	1	1	1	0.3
121	4	2	2	0.45
122	3	1	1	0.3
123	2	2	2	0.45
124	4	1	2	0.3
125	3	2	1	0.2
126	2	1	2	0.45
127	4	2	2	0.2
128	3	1	1	0.3
129	4	2	2	0.2
130	1	1	1	0.3
131	4	2	2	0.45
132	1	1	1	0.3
133	2	2	2	0.2
134	3	1	1	0.3
135	1	2	1	0.45
136	4	1	2	0.2
137	1	2	1	0.3
138	3	1	1	0.2
139	2	2	2	0.45
140	3	1	1	0.2
141	1	2	1	0.45
142	4	1	2	0.2
143	3	2	1	0.3
144	4	1	2	0.45
145	1	2	1	0.2
146	2	1	2	0.3
147	4	2	2	0.2
148	1	1	1	0.45
149	3	2	1	0.2
150	2	1	2	0.45
151	4	2	2	0.3
152	3	1	1	0.2
153	2	2	2	0.3
154	4	1	2	0.45
155	3	2	1	0.2
156	4	1	2	0.45
157	1	2	1	0.3
158	3	1	1	0.45
159	2	2	2	0.3
160	1	1	1	0.2
161	3	2	1	0.45
162	2	1	2	0.3
163	3	2	1	0.45
164	2	1	2	0.2
165	1	2	1	0.3
166	2	1	2	0.45
167	1	2	1	0.2
168	2	1	2	0.3
169	4	2	2	0.2
170	1	1	1	0.45
171	4	2	2	0.3
172	2	1	2	0.2
173	3	2	1	0.3
174	1	1	1	0.2
175	4	2	2	0.3
176	1	1	1	0.45
177	3	2	1	0.3
178	4	1	2	0.45
179	2	2	2	0.2
180	1	1	1	0.45
181	3	2	1	0.3
182	4	1	2	0.2
183	1	2	1	0.3
184	2	1	2	0.2
185	4	2	2	0.45
186	1	1	1	0.2
187	2	2	2	0.45
188	4	1	2	0.2
189	1	2	1	0.45
190	2	1	2	0.3
